fecha,neto,date
2021-11-26 10:56:55.000 +0100,3020.0,2021-11-26,3020.0,2021-11-26
2021-11-26 16:12:20.000 +0100,260.0,2021-11-26,260.0,2021-11-26
2021-12-03 01:18:23.000 +0100,9220.0,2021-12-03,9220.0,2021-12-03
2021-12-03 01:19:32.000 +0100,11360.0,2021-12-03,11360.0,2021-12-03
2021-12-03 01:44:52.000 +0100,10060.0,2021-12-03,10060.0,2021-12-03
2021-12-03 04:41:06.000 +0100,10020.0,2021-12-03,10020.0,2021-12-03
2021-12-03 04:41:42.000 +0100,6920.0,2021-12-03,6920.0,2021-12-03
2021-12-03 04:42:10.000 +0100,7060.0,2021-12-03,7060.0,2021-12-03
2021-12-03 06:32:03.000 +0100,1140.0,2021-12-03,1140.0,2021-12-03
2021-12-03 07:13:44.000 +0100,1160.0,2021-12-03,1160.0,2021-12-03
2021-12-03 08:24:54.000 +0100,200.0,2021-12-03,200.0,2021-12-03
2021-12-03 09:37:47.000 +0100,1280.0,2021-12-03,1280.0,2021-12-03
2021-12-03 10:39:26.000 +0100,920.0,2021-12-03,920.0,2021-12-03
2021-12-03 10:45:51.000 +0100,5080.0,2021-12-03,5080.0,2021-12-03
2021-12-03 11:06:32.000 +0100,2380.0,2021-12-03,2380.0,2021-12-03
2021-12-03 16:24:33.000 +0100,600.0,2021-12-03,600.0,2021-12-03
2021-12-10 01:02:12.000 +0100,9780.0,2021-12-10,9780.0,2021-12-10
2021-12-10 01:08:51.000 +0100,11620.0,2021-12-10,11620.0,2021-12-10
2021-12-10 01:35:08.000 +0100,9140.0,2021-12-10,9140.0,2021-12-10
2021-12-10 04:35:02.000 +0100,9780.0,2021-12-10,9780.0,2021-12-10
2021-12-10 04:34:31.000 +0100,8260.0,2021-12-10,8260.0,2021-12-10
2021-12-10 04:39:15.000 +0100,7220.0,2021-12-10,7220.0,2021-12-10
2021-12-10 06:32:52.000 +0100,820.0,2021-12-10,820.0,2021-12-10
2021-12-10 07:22:04.000 +0100,1680.0,2021-12-10,1680.0,2021-12-10
2021-12-10 08:44:42.000 +0100,2840.0,2021-12-10,2840.0,2021-12-10
2021-12-10 09:31:32.000 +0100,340.0,2021-12-10,340.0,2021-12-10
2021-12-10 10:27:24.000 +0100,900.0,2021-12-10,900.0,2021-12-10
2021-12-10 10:40:55.000 +0100,5340.0,2021-12-10,5340.0,2021-12-10
2021-12-10 11:20:42.000 +0100,2380.0,2021-12-10,2380.0,2021-12-10
2021-12-10 16:28:27.000 +0100,760.0,2021-12-10,760.0,2021-12-10
2021-12-03 11:51:02.000 +0100,2800.0,2021-12-03,2800.0,2021-12-03
2021-12-10 11:36:24.000 +0100,2300.0,2021-12-10,2300.0,2021-12-10
2021-12-17 01:20:19.000 +0100,10560.0,2021-12-17,10560.0,2021-12-17
2021-12-17 01:19:04.000 +0100,9360.0,2021-12-17,9360.0,2021-12-17
2021-12-17 01:25:13.000 +0100,9040.0,2021-12-17,9040.0,2021-12-17
2021-12-17 04:27:15.000 +0100,8200.0,2021-12-17,8200.0,2021-12-17
2021-12-17 04:36:20.000 +0100,6880.0,2021-12-17,6880.0,2021-12-17
2021-12-17 04:38:51.000 +0100,10100.0,2021-12-17,10100.0,2021-12-17
2021-12-17 06:30:18.000 +0100,1260.0,2021-12-17,1260.0,2021-12-17
2021-12-17 07:10:55.000 +0100,760.0,2021-12-17,760.0,2021-12-17
2021-12-17 08:43:57.000 +0100,200.0,2021-12-17,200.0,2021-12-17
2021-12-17 09:16:21.000 +0100,520.0,2021-12-17,520.0,2021-12-17
2021-12-17 10:17:19.000 +0100,820.0,2021-12-17,820.0,2021-12-17
2021-12-17 10:42:36.000 +0100,5120.0,2021-12-17,5120.0,2021-12-17
2021-12-17 11:27:17.000 +0100,1440.0,2021-12-17,1440.0,2021-12-17
2021-12-17 11:46:22.000 +0100,100.0,2021-12-17,100.0,2021-12-17
2021-12-17 16:26:51.000 +0100,920.0,2021-12-17,920.0,2021-12-17
2021-12-24 01:15:29.000 +0100,10540.0,2021-12-24,10540.0,2021-12-24
2021-12-24 01:21:55.000 +0100,12000.0,2021-12-24,12000.0,2021-12-24
2021-12-24 01:28:51.000 +0100,10040.0,2021-12-24,10040.0,2021-12-24
2021-12-24 04:32:42.000 +0100,8580.0,2021-12-24,8580.0,2021-12-24
2021-12-24 04:33:47.000 +0100,9400.0,2021-12-24,9400.0,2021-12-24
2021-12-24 04:39:44.000 +0100,8080.0,2021-12-24,8080.0,2021-12-24
2021-12-24 06:34:30.000 +0100,1720.0,2021-12-24,1720.0,2021-12-24
2021-12-24 07:19:41.000 +0100,1220.0,2021-12-24,1220.0,2021-12-24
2021-12-24 08:33:13.000 +0100,3160.0,2021-12-24,3160.0,2021-12-24
2021-12-24 09:24:04.000 +0100,180.0,2021-12-24,180.0,2021-12-24
2021-12-24 10:36:13.000 +0100,5780.0,2021-12-24,5780.0,2021-12-24
2021-12-24 10:39:28.000 +0100,640.0,2021-12-24,640.0,2021-12-24
2021-12-24 11:10:45.000 +0100,2860.0,2021-12-24,2860.0,2021-12-24
2021-12-24 11:46:36.000 +0100,2600.0,2021-12-24,2600.0,2021-12-24
2021-12-31 01:22:53.000 +0100,12280.0,2021-12-31,12280.0,2021-12-31
2021-12-31 01:35:35.000 +0100,11120.0,2021-12-31,11120.0,2021-12-31
2021-12-31 02:02:37.000 +0100,10240.0,2021-12-31,10240.0,2021-12-31
2021-12-31 04:39:57.000 +0100,10080.0,2021-12-31,10080.0,2021-12-31
2021-12-31 04:53:16.000 +0100,8380.0,2021-12-31,8380.0,2021-12-31
2021-12-31 04:54:12.000 +0100,7660.0,2021-12-31,7660.0,2021-12-31
2021-12-31 06:36:04.000 +0100,1460.0,2021-12-31,1460.0,2021-12-31
2021-12-31 07:22:32.000 +0100,1180.0,2021-12-31,1180.0,2021-12-31
2021-12-31 08:23:06.000 +0100,3340.0,2021-12-31,3340.0,2021-12-31
2021-12-31 09:22:37.000 +0100,220.0,2021-12-31,220.0,2021-12-31
2021-12-31 10:18:50.000 +0100,660.0,2021-12-31,660.0,2021-12-31
2021-12-31 10:37:38.000 +0100,5440.0,2021-12-31,5440.0,2021-12-31
2021-12-31 11:07:56.000 +0100,2400.0,2021-12-31,2400.0,2021-12-31
2021-12-31 11:47:26.000 +0100,1600.0,2021-12-31,1600.0,2021-12-31
2021-12-31 16:08:07.000 +0100,440.0,2021-12-31,440.0,2021-12-31
2022-01-07 01:12:20.000 +0100,9840.0,2022-01-07,9840.0,2022-01-07
2022-01-07 01:37:00.000 +0100,8700.0,2022-01-07,8700.0,2022-01-07
2022-01-07 01:37:34.000 +0100,8880.0,2022-01-07,8880.0,2022-01-07
2022-01-07 04:36:33.000 +0100,7140.0,2022-01-07,7140.0,2022-01-07
2022-01-07 04:37:11.000 +0100,10360.0,2022-01-07,10360.0,2022-01-07
2022-01-07 04:39:02.000 +0100,7400.0,2022-01-07,7400.0,2022-01-07
2022-01-07 06:37:20.000 +0100,900.0,2022-01-07,900.0,2022-01-07
2022-01-07 07:16:53.000 +0100,820.0,2022-01-07,820.0,2022-01-07
2022-01-07 08:22:19.000 +0100,3200.0,2022-01-07,3200.0,2022-01-07
2022-01-07 09:26:54.000 +0100,1300.0,2022-01-07,1300.0,2022-01-07
2022-01-07 10:40:12.000 +0100,6160.0,2022-01-07,6160.0,2022-01-07
2022-01-07 10:56:43.000 +0100,2540.0,2022-01-07,2540.0,2022-01-07
2022-01-14 01:01:42.000 +0100,10140.0,2022-01-14,10140.0,2022-01-14
2022-01-14 01:04:59.000 +0100,9320.0,2022-01-14,9320.0,2022-01-14
2022-01-14 01:26:07.000 +0100,9440.0,2022-01-14,9440.0,2022-01-14
2022-01-14 04:21:34.000 +0100,6780.0,2022-01-14,6780.0,2022-01-14
2022-01-14 04:21:57.000 +0100,9960.0,2022-01-14,9960.0,2022-01-14
2022-01-14 04:22:33.000 +0100,7480.0,2022-01-14,7480.0,2022-01-14
2022-01-14 06:28:35.000 +0100,1100.0,2022-01-14,1100.0,2022-01-14
2022-01-14 07:16:57.000 +0100,1240.0,2022-01-14,1240.0,2022-01-14
2022-01-14 08:45:28.000 +0100,2400.0,2022-01-14,2400.0,2022-01-14
2022-01-14 09:40:56.000 +0100,80.0,2022-01-14,80.0,2022-01-14
2022-01-14 10:30:55.000 +0100,580.0,2022-01-14,580.0,2022-01-14
2022-01-14 10:42:30.000 +0100,5980.0,2022-01-14,5980.0,2022-01-14
2022-01-14 10:55:49.000 +0100,2360.0,2022-01-14,2360.0,2022-01-14
2022-01-14 12:15:43.000 +0100,1380.0,2022-01-14,1380.0,2022-01-14
2022-01-14 16:02:15.000 +0100,360.0,2022-01-14,360.0,2022-01-14
2022-01-21 01:18:19.000 +0100,8900.0,2022-01-21,8900.0,2022-01-21
2022-01-21 01:25:45.000 +0100,10120.0,2022-01-21,10120.0,2022-01-21
2022-01-21 01:30:59.000 +0100,8980.0,2022-01-21,8980.0,2022-01-21
2022-01-21 04:29:21.000 +0100,7980.0,2022-01-21,7980.0,2022-01-21
2022-01-21 04:35:58.000 +0100,7340.0,2022-01-21,7340.0,2022-01-21
2022-01-21 04:36:26.000 +0100,8420.0,2022-01-21,8420.0,2022-01-21
2022-01-21 06:24:34.000 +0100,940.0,2022-01-21,940.0,2022-01-21
2022-01-21 07:12:13.000 +0100,1020.0,2022-01-21,1020.0,2022-01-21
2022-01-21 08:55:28.000 +0100,200.0,2022-01-21,200.0,2022-01-21
2022-01-21 10:38:47.000 +0100,720.0,2022-01-21,720.0,2022-01-21
2022-01-21 10:43:44.000 +0100,5000.0,2022-01-21,5000.0,2022-01-21
2022-01-21 10:46:52.000 +0100,1520.0,2022-01-21,1520.0,2022-01-21
2022-01-21 11:33:34.000 +0100,1420.0,2022-01-21,1420.0,2022-01-21
2022-01-28 01:19:24.000 +0100,10940.0,2022-01-28,10940.0,2022-01-28
2022-01-28 01:24:22.000 +0100,9400.0,2022-01-28,9400.0,2022-01-28
2022-01-28 01:33:22.000 +0100,8300.0,2022-01-28,8300.0,2022-01-28
2022-01-28 04:33:52.000 +0100,6200.0,2022-01-28,6200.0,2022-01-28
2022-01-28 04:31:42.000 +0100,9440.0,2022-01-28,9440.0,2022-01-28
2022-01-28 04:38:15.000 +0100,7740.0,2022-01-28,7740.0,2022-01-28
2022-01-28 06:30:14.000 +0100,940.0,2022-01-28,940.0,2022-01-28
2022-01-28 07:13:57.000 +0100,1220.0,2022-01-28,1220.0,2022-01-28
2022-01-28 09:15:36.000 +0100,3720.0,2022-01-28,3720.0,2022-01-28
2022-01-28 10:32:18.000 +0100,5240.0,2022-01-28,5240.0,2022-01-28
2022-01-28 10:36:44.000 +0100,900.0,2022-01-28,900.0,2022-01-28
2022-01-28 10:53:55.000 +0100,1720.0,2022-01-28,1720.0,2022-01-28
2022-01-28 10:55:32.000 +0100,120.0,2022-01-28,120.0,2022-01-28
2022-01-28 11:51:34.000 +0100,1780.0,2022-01-28,1780.0,2022-01-28
2022-01-28 16:10:16.000 +0100,480.0,2022-01-28,480.0,2022-01-28
2022-02-11 01:19:33.000 +0100,10240.0,2022-02-11,10240.0,2022-02-11
2022-02-11 01:20:06.000 +0100,8560.0,2022-02-11,8560.0,2022-02-11
2022-02-11 01:20:38.000 +0100,8980.0,2022-02-11,8980.0,2022-02-11
2022-02-11 04:35:53.000 +0100,5940.0,2022-02-11,5940.0,2022-02-11
2022-02-11 04:36:21.000 +0100,8100.0,2022-02-11,8100.0,2022-02-11
2022-02-11 04:42:05.000 +0100,10380.0,2022-02-11,10380.0,2022-02-11
2022-02-11 06:28:52.000 +0100,1100.0,2022-02-11,1100.0,2022-02-11
2022-02-11 07:14:02.000 +0100,1200.0,2022-02-11,1200.0,2022-02-11
2022-02-11 08:53:41.000 +0100,120.0,2022-02-11,120.0,2022-02-11
2022-02-11 10:17:13.000 +0100,800.0,2022-02-11,800.0,2022-02-11
2022-02-11 10:33:50.000 +0100,840.0,2022-02-11,840.0,2022-02-11
2022-02-11 10:56:12.000 +0100,2400.0,2022-02-11,2400.0,2022-02-11
2022-02-11 11:04:59.000 +0100,5500.0,2022-02-11,5500.0,2022-02-11
2022-02-11 12:07:07.000 +0100,420.0,2022-02-11,420.0,2022-02-11
2022-02-11 16:14:45.000 +0100,160.0,2022-02-11,160.0,2022-02-11
2022-02-04 06:24:44.000 +0100,840.0,2022-02-04,840.0,2022-02-04
2022-02-04 01:15:43.000 +0100,8000.0,2022-02-04,8000.0,2022-02-04
2022-02-04 01:15:47.000 +0100,11300.0,2022-02-04,11300.0,2022-02-04
2022-02-04 01:17:35.000 +0100,8340.0,2022-02-04,8340.0,2022-02-04
2022-02-04 04:41:47.000 +0100,7490.0,2022-02-04,7490.0,2022-02-04
2022-02-04 05:00:29.000 +0100,10160.0,2022-02-04,10160.0,2022-02-04
2022-02-04 05:05:48.000 +0100,8480.0,2022-02-04,8480.0,2022-02-04
2022-02-04 07:13:59.000 +0100,2800.0,2022-02-04,2800.0,2022-02-04
2022-02-04 09:09:29.000 +0100,100.0,2022-02-04,100.0,2022-02-04
2022-02-04 10:40:43.000 +0100,460.0,2022-02-04,460.0,2022-02-04
2022-02-04 10:54:54.000 +0100,2080.0,2022-02-04,2080.0,2022-02-04
2022-02-04 10:56:49.000 +0100,4980.0,2022-02-04,4980.0,2022-02-04
2022-02-04 16:05:40.000 +0100,480.0,2022-02-04,480.0,2022-02-04
2022-02-18 16:13:16.000 +0100,160.0,2022-02-18,160.0,2022-02-18
2022-02-25 01:18:05.000 +0100,8740.0,2022-02-25,8740.0,2022-02-25
2022-02-25 01:33:28.000 +0100,10120.0,2022-02-25,10120.0,2022-02-25
2022-02-25 01:50:59.000 +0100,9240.0,2022-02-25,9240.0,2022-02-25
2022-02-25 04:51:51.000 +0100,6280.0,2022-02-25,6280.0,2022-02-25
2022-02-25 04:52:25.000 +0100,7220.0,2022-02-25,7220.0,2022-02-25
2022-02-25 04:53:44.000 +0100,8800.0,2022-02-25,8800.0,2022-02-25
2022-02-25 06:33:38.000 +0100,860.0,2022-02-25,860.0,2022-02-25
2022-02-25 07:18:25.000 +0100,1240.0,2022-02-25,1240.0,2022-02-25
2022-02-25 09:47:09.000 +0100,60.0,2022-02-25,60.0,2022-02-25
2022-02-25 10:36:55.000 +0100,1300.0,2022-02-25,1300.0,2022-02-25
2022-02-25 10:56:17.000 +0100,1660.0,2022-02-25,1660.0,2022-02-25
2022-02-25 11:09:09.000 +0100,5940.0,2022-02-25,5940.0,2022-02-25
2022-02-25 16:11:40.000 +0100,560.0,2022-02-25,560.0,2022-02-25
2022-02-18 01:20:56.000 +0100,9320.0,2022-02-18,9320.0,2022-02-18
2022-02-18 01:29:21.000 +0100,8820.0,2022-02-18,8820.0,2022-02-18
2022-02-18 01:49:09.000 +0100,10480.0,2022-02-18,10480.0,2022-02-18
2022-02-18 04:36:12.000 +0100,8260.0,2022-02-18,8260.0,2022-02-18
2022-02-18 04:40:48.000 +0100,6860.0,2022-02-18,6860.0,2022-02-18
2022-02-18 04:43:15.000 +0100,8160.0,2022-02-18,8160.0,2022-02-18
2022-02-18 06:20:04.000 +0100,1220.0,2022-02-18,1220.0,2022-02-18
2022-02-18 08:30:56.000 +0100,1060.0,2022-02-18,1060.0,2022-02-18
2022-02-18 09:30:17.000 +0100,260.0,2022-02-18,260.0,2022-02-18
2022-02-18 10:30:11.000 +0100,560.0,2022-02-18,560.0,2022-02-18
2022-02-18 10:40:59.000 +0100,5220.0,2022-02-18,5220.0,2022-02-18
2022-02-18 10:52:09.000 +0100,2400.0,2022-02-18,2400.0,2022-02-18
2022-03-04 00:57:27.000 +0100,9640.0,2022-03-04,9640.0,2022-03-04
2022-03-04 01:09:07.000 +0100,8480.0,2022-03-04,8480.0,2022-03-04
2022-03-04 01:14:28.000 +0100,10180.0,2022-03-04,10180.0,2022-03-04
2022-03-04 04:21:56.000 +0100,6880.0,2022-03-04,6880.0,2022-03-04
2022-03-04 04:26:58.000 +0100,6860.0,2022-03-04,6860.0,2022-03-04
2022-03-04 04:27:37.000 +0100,9060.0,2022-03-04,9060.0,2022-03-04
2022-03-04 06:25:16.000 +0100,1060.0,2022-03-04,1060.0,2022-03-04
2022-03-04 07:10:14.000 +0100,1280.0,2022-03-04,1280.0,2022-03-04
2022-03-04 08:53:48.000 +0100,3560.0,2022-03-04,3560.0,2022-03-04
2022-03-04 10:30:55.000 +0100,1100.0,2022-03-04,1100.0,2022-03-04
2022-03-04 10:31:41.000 +0100,4860.0,2022-03-04,4860.0,2022-03-04
2022-03-04 10:33:53.000 +0100,220.0,2022-03-04,220.0,2022-03-04
2022-03-04 11:09:18.000 +0100,2180.0,2022-03-04,2180.0,2022-03-04
2022-03-04 12:28:41.000 +0100,4640.0,2022-03-04,4640.0,2022-03-04
2022-03-04 16:15:08.000 +0100,380.0,2022-03-04,380.0,2022-03-04
2022-03-04 22:05:29.000 +0100,8100.0,2022-03-04,8100.0,2022-03-04
2022-03-04 09:54:52.000 +0100,760.0,2022-03-04,760.0,2022-03-04
2022-03-11 01:05:41.000 +0100,9060.0,2022-03-11,9060.0,2022-03-11
2022-03-11 01:19:30.000 +0100,9320.0,2022-03-11,9320.0,2022-03-11
2022-03-11 01:26:29.000 +0100,9080.0,2022-03-11,9080.0,2022-03-11
2022-03-11 04:33:09.000 +0100,7060.0,2022-03-11,7060.0,2022-03-11
2022-03-11 04:45:31.000 +0100,7760.0,2022-03-11,7760.0,2022-03-11
2022-03-11 04:49:19.000 +0100,8720.0,2022-03-11,8720.0,2022-03-11
2022-03-11 06:34:03.000 +0100,1100.0,2022-03-11,1100.0,2022-03-11
2022-03-11 07:15:59.000 +0100,1320.0,2022-03-11,1320.0,2022-03-11
2022-03-11 09:05:53.000 +0100,200.0,2022-03-11,200.0,2022-03-11
2022-03-11 10:16:39.000 +0100,1680.0,2022-03-11,1680.0,2022-03-11
2022-03-11 10:53:53.000 +0100,1860.0,2022-03-11,1860.0,2022-03-11
2022-03-11 11:03:53.000 +0100,5400.0,2022-03-11,5400.0,2022-03-11
2022-03-11 16:20:19.000 +0100,460.0,2022-03-11,460.0,2022-03-11
2022-03-18 01:17:22.000 +0100,9020.0,2022-03-18,9020.0,2022-03-18
2022-03-18 01:19:01.000 +0100,10580.0,2022-03-18,10580.0,2022-03-18
2022-03-18 01:35:14.000 +0100,8240.0,2022-03-18,8240.0,2022-03-18
2022-03-18 04:38:00.000 +0100,8180.0,2022-03-18,8180.0,2022-03-18
2022-03-18 04:40:28.000 +0100,7840.0,2022-03-18,7840.0,2022-03-18
2022-03-18 04:46:26.000 +0100,7240.0,2022-03-18,7240.0,2022-03-18
2022-03-18 06:25:47.000 +0100,1020.0,2022-03-18,1020.0,2022-03-18
2022-03-18 08:15:46.000 +0100,1600.0,2022-03-18,1600.0,2022-03-18
2022-03-18 09:42:00.000 +0100,80.0,2022-03-18,80.0,2022-03-18
2022-03-18 10:34:41.000 +0100,760.0,2022-03-18,760.0,2022-03-18
2022-03-18 10:47:02.000 +0100,4860.0,2022-03-18,4860.0,2022-03-18
2022-03-18 10:47:25.000 +0100,1980.0,2022-03-18,1980.0,2022-03-18
2022-03-18 16:28:42.000 +0100,140.0,2022-03-18,140.0,2022-03-18
2022-03-25 01:22:23.000 +0100,9240.0,2022-03-25,9240.0,2022-03-25
2022-03-25 01:24:14.000 +0100,10380.0,2022-03-25,10380.0,2022-03-25
2022-03-25 01:53:57.000 +0100,7960.0,2022-03-25,7960.0,2022-03-25
2022-03-25 04:41:19.000 +0100,9820.0,2022-03-25,9820.0,2022-03-25
2022-03-25 04:49:26.000 +0100,7000.0,2022-03-25,7000.0,2022-03-25
2022-03-25 04:50:26.000 +0100,6560.0,2022-03-25,6560.0,2022-03-25
2022-03-25 06:24:18.000 +0100,980.0,2022-03-25,980.0,2022-03-25
2022-03-25 07:15:13.000 +0100,1320.0,2022-03-25,1320.0,2022-03-25
2022-03-25 08:46:54.000 +0100,180.0,2022-03-25,180.0,2022-03-25
2022-03-25 10:42:51.000 +0100,5320.0,2022-03-25,5320.0,2022-03-25
2022-03-25 10:51:14.000 +0100,800.0,2022-03-25,800.0,2022-03-25
2022-03-25 10:56:05.000 +0100,1960.0,2022-03-25,1960.0,2022-03-25
2022-03-25 16:09:38.000 +0100,480.0,2022-03-25,480.0,2022-03-25
2021-07-09 01:01:56.000 +0200,8900.0,2021-07-09,8900.0,2021-07-09
2021-07-09 01:06:55.000 +0200,10060.0,2021-07-09,10060.0,2021-07-09
2021-07-09 01:35:27.000 +0200,7900.0,2021-07-09,7900.0,2021-07-09
2021-07-09 04:23:11.000 +0200,10920.0,2021-07-09,10920.0,2021-07-09
2021-07-09 04:28:16.000 +0200,6480.0,2021-07-09,6480.0,2021-07-09
2021-07-09 06:32:43.000 +0200,3480.0,2021-07-09,3480.0,2021-07-09
2021-07-09 07:23:15.000 +0200,980.0,2021-07-09,980.0,2021-07-09
2021-07-09 08:25:54.000 +0200,1440.0,2021-07-09,1440.0,2021-07-09
2021-07-09 10:19:11.000 +0200,920.0,2021-07-09,920.0,2021-07-09
2021-07-09 10:51:47.000 +0200,2240.0,2021-07-09,2240.0,2021-07-09
2021-07-09 10:58:14.000 +0200,5620.0,2021-07-09,5620.0,2021-07-09
2021-07-09 16:14:12.000 +0200,540.0,2021-07-09,540.0,2021-07-09
2021-07-16 01:35:46.000 +0200,8360.0,2021-07-16,8360.0,2021-07-16
2021-07-16 01:41:45.000 +0200,8580.0,2021-07-16,8580.0,2021-07-16
2021-07-16 05:13:27.000 +0200,1660.0,2021-07-16,1660.0,2021-07-16
2021-07-16 05:13:50.000 +0200,12920.0,2021-07-16,12920.0,2021-07-16
2021-07-16 05:14:17.000 +0200,7780.0,2021-07-16,7780.0,2021-07-16
2021-07-16 06:34:46.000 +0200,800.0,2021-07-16,800.0,2021-07-16
2021-07-16 07:24:15.000 +0200,1040.0,2021-07-16,1040.0,2021-07-16
2021-07-16 09:01:47.000 +0200,160.0,2021-07-16,160.0,2021-07-16
2021-07-16 09:26:07.000 +0200,1500.0,2021-07-16,1500.0,2021-07-16
2021-07-16 10:42:52.000 +0200,780.0,2021-07-16,780.0,2021-07-16
