fecha,hora,neto,contrato_id,cod_bascula_id
2021-07-20,2021-07-20 10:42:02,4980.0,2,1
2021-07-20,2021-07-20 10:48:14,2200.0,2,1
2021-07-20,2021-07-20 16:13:28,440.0,2,1
2021-07-21,2021-07-21 01:14:10,9860.0,2,1
2021-07-21,2021-07-21 01:22:27,8160.0,2,1
2021-07-21,2021-07-21 01:31:59,8520.0,2,1
2021-07-21,2021-07-21 04:32:43,9740.0,2,1
2021-07-21,2021-07-21 04:40:59,6860.0,2,1
2021-07-21,2021-07-21 04:41:44,6940.0,2,1
2021-07-21,2021-07-21 06:28:48,660.0,2,1
2021-07-21,2021-07-21 07:13:29,1560.0,2,1
2021-07-21,2021-07-21 08:40:35,2220.0,2,1
2021-07-21,2021-07-21 10:42:17,860.0,2,1
2021-07-21,2021-07-21 10:44:22,4920.0,2,1
2021-07-21,2021-07-21 10:51:46,2440.0,2,1
2021-07-22,2021-07-22 00:56:01,9740.0,2,1
2021-07-22,2021-07-22 01:04:20,9920.0,2,1
2021-07-22,2021-07-22 01:06:23,7520.0,2,1
2021-07-22,2021-07-22 04:27:45,9840.0,2,1
2021-07-22,2021-07-22 04:28:20,7100.0,2,1
2021-07-22,2021-07-22 04:28:50,7720.0,2,1
2021-07-22,2021-07-22 06:36:19,620.0,2,1
2021-07-22,2021-07-22 07:12:55,2520.0,2,1
2021-07-22,2021-07-22 08:53:00,1780.0,2,1
2021-07-22,2021-07-22 10:33:45,940.0,2,1
2021-07-22,2021-07-22 10:40:50,4800.0,2,1
2021-07-22,2021-07-22 10:50:49,2460.0,2,1
2021-07-23,2021-07-23 01:05:28,10380.0,2,1
2021-07-23,2021-07-23 01:09:37,8560.0,2,1
2021-07-23,2021-07-23 01:32:55,7360.0,2,1
2021-07-23,2021-07-23 04:24:50,9820.0,2,1
2021-07-23,2021-07-23 04:32:58,6620.0,2,1
2021-07-23,2021-07-23 04:37:22,7260.0,2,1
2021-07-23,2021-07-23 06:36:37,700.0,2,1
2021-07-23,2021-07-23 07:22:34,1260.0,2,1
2021-07-23,2021-07-23 09:29:25,580.0,2,1
2021-07-23,2021-07-23 10:45:15,780.0,2,1
2021-07-23,2021-07-23 10:47:36,5600.0,2,1
2021-07-23,2021-07-23 10:58:17,2280.0,2,1
2021-07-23,2021-07-23 16:12:44,260.0,2,1
2021-07-24,2021-07-24 01:00:04,10320.0,2,1
2021-07-24,2021-07-24 01:01:45,10540.0,2,1
2021-07-24,2021-07-24 01:11:14,8340.0,2,1
2021-07-24,2021-07-24 04:23:58,10200.0,2,1
2021-07-24,2021-07-24 04:28:13,7420.0,2,1
2021-07-24,2021-07-24 04:34:12,8760.0,2,1
2021-07-24,2021-07-24 06:32:52,680.0,2,1
2021-07-24,2021-07-24 07:19:07,2580.0,2,1
2021-07-24,2021-07-24 08:55:00,2420.0,2,1
2021-07-24,2021-07-24 10:38:44,780.0,2,1
2021-07-24,2021-07-24 10:45:48,6300.0,2,1
2021-07-24,2021-07-24 10:59:37,1600.0,2,1
2021-07-24,2021-07-24 11:08:57,3600.0,2,1
2021-07-25,2021-07-25 00:53:53,6960.0,2,1
2021-07-25,2021-07-25 01:01:41,8260.0,2,1
2021-07-25,2021-07-25 01:14:59,8780.0,2,1
2021-07-25,2021-07-25 04:41:53,7620.0,2,1
2021-07-25,2021-07-25 04:42:20,8260.0,2,1
2021-07-25,2021-07-25 04:52:48,8560.0,2,1
2021-07-26,2021-07-26 01:16:38,8520.0,2,1
2021-07-26,2021-07-26 01:24:51,6880.0,2,1
2021-07-26,2021-07-26 01:41:52,7460.0,2,1
2021-07-26,2021-07-26 04:46:33,7520.0,2,1
2021-07-26,2021-07-26 04:47:18,5400.0,2,1
2021-07-26,2021-07-26 04:49:29,6500.0,2,1
2021-07-26,2021-07-26 06:32:23,1100.0,2,1
2021-07-26,2021-07-26 07:17:45,1400.0,2,1
2021-07-26,2021-07-26 08:51:48,100.0,2,1
2021-07-26,2021-07-26 10:39:45,1020.0,2,1
2021-07-26,2021-07-26 10:40:16,4840.0,2,1
2021-07-26,2021-07-26 10:58:15,4340.0,2,1
2021-07-27,2021-07-27 01:01:38,8920.0,2,1
2021-07-27,2021-07-27 01:12:15,8300.0,2,1
2021-07-27,2021-07-27 01:14:46,9240.0,2,1
2021-07-27,2021-07-27 04:27:27,5900.0,2,1
2021-07-27,2021-07-27 04:37:21,9940.0,2,1
2021-07-27,2021-07-27 04:38:47,9080.0,2,1
2021-07-27,2021-07-27 06:30:58,2820.0,2,1
2021-07-27,2021-07-27 07:13:49,960.0,2,1
2021-07-27,2021-07-27 09:51:10,760.0,2,1
2021-07-27,2021-07-27 10:50:10,5440.0,2,1
2021-07-27,2021-07-27 10:54:33,2380.0,2,1
2021-07-27,2021-07-27 10:59:48,1040.0,2,1
2021-07-27,2021-07-27 16:16:31,480.0,2,1
2021-07-28,2021-07-28 01:17:56,8680.0,2,1
2021-07-28,2021-07-28 01:19:52,9880.0,2,1
2021-07-28,2021-07-28 01:37:04,8040.0,2,1
2021-07-28,2021-07-28 04:48:26,9200.0,2,1
2021-07-28,2021-07-28 04:49:07,6620.0,2,1
2021-07-28,2021-07-28 04:53:48,7620.0,2,1
2021-07-28,2021-07-28 06:32:41,780.0,2,1
2021-07-28,2021-07-28 07:17:24,1500.0,2,1
2021-07-28,2021-07-28 08:25:31,2900.0,2,1
2021-07-28,2021-07-28 09:19:47,260.0,2,1
2021-07-28,2021-07-28 10:29:11,940.0,2,1
2021-07-28,2021-07-28 10:41:50,4720.0,2,1
2021-07-28,2021-07-28 10:54:32,3280.0,2,1
2021-07-28,2021-07-28 16:20:00,560.0,2,1
2021-07-29,2021-07-29 01:04:26,9840.0,2,1
2021-07-29,2021-07-29 01:05:10,8580.0,2,1
2021-07-29,2021-07-29 01:23:06,9360.0,2,1
2021-07-29,2021-07-29 04:45:59,7000.0,2,1
2021-07-29,2021-07-29 04:46:31,8800.0,2,1
2021-07-29,2021-07-29 04:48:16,8000.0,2,1
2021-07-29,2021-07-29 06:33:01,680.0,2,1
2021-07-29,2021-07-29 07:12:18,2440.0,2,1
2021-07-29,2021-07-29 08:56:13,1980.0,2,1
2021-07-29,2021-07-29 10:21:02,740.0,2,1
2021-07-29,2021-07-29 10:43:18,6060.0,2,1
2021-07-29,2021-07-29 11:01:18,1840.0,2,1
2021-07-29,2021-07-29 16:06:24,120.0,2,1
2021-07-30,2021-07-30 01:02:52,9100.0,2,1
2021-07-30,2021-07-30 01:29:23,9400.0,2,1
2021-07-30,2021-07-30 01:41:04,8580.0,2,1
2021-07-30,2021-07-30 04:38:25,5420.0,2,1
2021-07-30,2021-07-30 04:45:16,9820.0,2,1
2021-07-30,2021-07-30 04:45:51,9780.0,2,1
2021-07-30,2021-07-30 06:29:51,1180.0,2,1
2021-07-30,2021-07-30 07:17:20,1300.0,2,1
2021-07-30,2021-07-30 09:12:14,220.0,2,1
2021-07-30,2021-07-30 10:26:46,5360.0,2,1
2021-07-30,2021-07-30 10:39:33,840.0,2,1
2021-07-30,2021-07-30 11:14:02,2540.0,2,1
2021-07-30,2021-07-30 16:20:44,820.0,2,1
2021-07-31,2021-07-31 01:03:37,10060.0,2,1
2021-07-31,2021-07-31 01:11:42,9800.0,2,1
2021-07-31,2021-07-31 01:28:15,9500.0,2,1
2021-07-31,2021-07-31 04:41:19,6880.0,2,1
2021-07-31,2021-07-31 04:41:44,11460.0,2,1
2021-07-31,2021-07-31 04:43:45,7800.0,2,1
2021-07-31,2021-07-31 06:30:05,700.0,2,1
2021-07-31,2021-07-31 07:17:53,2380.0,2,1
2021-07-31,2021-07-31 08:25:33,3900.0,2,1
2021-07-31,2021-07-31 09:37:02,1680.0,2,1
2021-07-31,2021-07-31 10:38:17,6100.0,2,1
2021-07-31,2021-07-31 10:44:37,3400.0,2,1
2021-07-31,2021-07-31 10:49:44,900.0,2,1
2021-08-01,2021-08-01 00:56:34,9600.0,2,1
2021-08-01,2021-08-01 01:19:45,9280.0,2,1
2021-08-01,2021-08-01 01:20:54,8400.0,2,1
2021-08-01,2021-08-01 04:26:30,9900.0,2,1
2021-08-01,2021-08-01 04:37:02,7180.0,2,1
2021-08-01,2021-08-01 04:38:12,6240.0,2,1
2021-08-02,2021-08-02 01:15:53,7500.0,2,1
2021-08-02,2021-08-02 01:17:31,7220.0,2,1
2021-08-02,2021-08-02 01:33:22,8720.0,2,1
2021-08-02,2021-08-02 04:37:20,6360.0,2,1
2021-08-02,2021-08-02 04:38:18,8880.0,2,1
2021-08-02,2021-08-02 04:41:31,5840.0,2,1
2021-08-02,2021-08-02 06:27:38,1500.0,2,1
2021-08-02,2021-08-02 07:27:35,1460.0,2,1
2021-08-02,2021-08-02 09:20:54,280.0,2,1
2021-08-02,2021-08-02 10:37:33,1120.0,2,1
2021-08-02,2021-08-02 10:39:49,4760.0,2,1
2021-08-02,2021-08-02 10:58:08,3860.0,2,1
2021-08-03,2021-08-03 01:15:34,10220.0,2,1
2021-08-03,2021-08-03 01:18:38,9260.0,2,1
2021-08-03,2021-08-03 01:24:59,8880.0,2,1
2021-08-03,2021-08-03 04:26:50,9960.0,2,1
2021-08-03,2021-08-03 04:35:29,8080.0,2,1
2021-08-03,2021-08-03 04:36:10,6140.0,2,1
2021-08-03,2021-08-03 06:35:17,880.0,2,1
2021-08-03,2021-08-03 07:27:42,2800.0,2,1
2021-08-03,2021-08-03 09:26:58,1040.0,2,1
2021-08-03,2021-08-03 10:36:55,4480.0,2,1
2021-08-03,2021-08-03 10:40:17,800.0,2,1
2021-08-03,2021-08-03 10:54:17,2420.0,2,1
2021-08-04,2021-08-04 01:15:59,9760.0,2,1
2021-08-04,2021-08-04 01:18:19,8320.0,2,1
2021-08-04,2021-08-04 02:02:22,8380.0,2,1
2021-08-04,2021-08-04 04:31:22,10280.0,2,1
2021-08-04,2021-08-04 04:44:22,6340.0,2,1
2021-08-04,2021-08-04 04:45:55,5880.0,2,1
2021-08-04,2021-08-04 06:28:11,800.0,2,1
2021-08-04,2021-08-04 07:19:19,1580.0,2,1
2021-08-04,2021-08-04 08:24:43,1920.0,2,1
2021-08-04,2021-08-04 10:29:07,900.0,2,1
2021-08-04,2021-08-04 10:36:50,4620.0,2,1
2021-08-04,2021-08-04 10:58:25,3380.0,2,1
2021-08-05,2021-08-05 01:13:13,9640.0,2,1
2021-08-05,2021-08-05 01:24:11,9440.0,2,1
2021-08-05,2021-08-05 01:25:20,8020.0,2,1
2021-08-05,2021-08-05 04:30:42,9940.0,2,1
2021-08-05,2021-08-05 04:36:30,5980.0,2,1
2021-08-05,2021-08-05 04:42:13,6900.0,2,1
2021-08-05,2021-08-05 06:32:44,660.0,2,1
2021-08-05,2021-08-05 07:27:36,2340.0,2,1
2021-08-05,2021-08-05 09:18:15,2080.0,2,1
2021-08-05,2021-08-05 10:32:14,680.0,2,1
2021-08-05,2021-08-05 10:55:41,5240.0,2,1
2021-08-05,2021-08-05 11:27:41,3160.0,2,1
2021-08-06,2021-08-06 01:05:25,8280.0,2,1
2021-08-06,2021-08-06 01:14:50,9540.0,2,1
2021-08-06,2021-08-06 01:42:25,8060.0,2,1
2021-08-06,2021-08-06 04:27:52,9180.0,2,1
2021-08-06,2021-08-06 04:28:39,6780.0,2,1
2021-08-06,2021-08-06 04:32:17,6800.0,2,1
2021-08-06,2021-08-06 06:32:47,1100.0,2,1
2021-08-06,2021-08-06 07:31:31,1320.0,2,1
2021-08-06,2021-08-06 09:17:31,480.0,2,1
2021-08-06,2021-08-06 10:36:09,1040.0,2,1
2021-08-06,2021-08-06 10:38:24,4820.0,2,1
2021-08-06,2021-08-06 10:49:41,2940.0,2,1
2021-08-07,2021-08-07 01:07:03,10560.0,2,1
2021-08-07,2021-08-07 01:13:53,10760.0,2,1
2021-08-07,2021-08-07 01:22:14,8900.0,2,1
2021-08-07,2021-08-07 04:25:48,7580.0,2,1
2021-08-07,2021-08-07 04:26:52,5840.0,2,1
2021-08-07,2021-08-07 04:28:39,9800.0,2,1
2021-08-07,2021-08-07 06:28:06,680.0,2,1
2021-08-07,2021-08-07 08:00:46,2360.0,2,1
2021-08-07,2021-08-07 09:14:23,1580.0,2,1
2021-08-07,2021-08-07 10:34:10,5540.0,2,1
2021-08-07,2021-08-07 10:43:12,720.0,2,1
2021-08-07,2021-08-07 10:59:44,3440.0,2,1
2021-08-08,2021-08-08 00:58:33,9380.0,2,1
2021-08-08,2021-08-08 01:21:43,8400.0,2,1
2021-08-08,2021-08-08 01:25:49,7820.0,2,1
2021-08-08,2021-08-08 04:36:04,5880.0,2,1
2021-08-08,2021-08-08 04:36:36,9880.0,2,1
2021-08-08,2021-08-08 04:37:05,5880.0,2,1
2021-08-09,2021-08-09 01:25:01,8120.0,2,1
2021-08-09,2021-08-09 01:31:32,7940.0,2,1
2021-08-09,2021-08-09 01:35:05,7000.0,2,1
2021-08-09,2021-08-09 04:34:07,5380.0,2,1
2021-08-09,2021-08-09 04:34:50,4520.0,2,1
2021-08-09,2021-08-09 04:35:16,8100.0,2,1
2021-08-09,2021-08-09 06:33:20,1420.0,2,1
2021-08-09,2021-08-09 07:26:13,1340.0,2,1
2021-08-09,2021-08-09 08:30:26,2940.0,2,1
2021-08-09,2021-08-09 09:32:53,140.0,2,1
2021-08-09,2021-08-09 10:29:20,1500.0,2,1
2021-08-09,2021-08-09 10:31:46,4360.0,2,1
2021-08-09,2021-08-09 11:11:35,4460.0,2,1
2021-08-10,2021-08-10 01:09:14,9540.0,2,1
2021-08-10,2021-08-10 01:24:05,8220.0,2,1
2021-08-10,2021-08-10 01:37:15,9740.0,2,1
2021-08-10,2021-08-10 04:28:47,9960.0,2,1
2021-08-10,2021-08-10 04:30:21,5440.0,2,1
2021-08-10,2021-08-10 04:35:17,6720.0,2,1
2021-08-10,2021-08-10 06:35:21,940.0,2,1
2021-08-10,2021-08-10 07:26:42,2760.0,2,1
2021-08-10,2021-08-10 09:17:18,1000.0,2,1
2021-08-10,2021-08-10 10:29:38,1320.0,2,1
2021-08-10,2021-08-10 10:36:22,5480.0,2,1
2021-08-10,2021-08-10 10:57:04,2860.0,2,1
2021-08-11,2021-08-11 01:18:19,9420.0,2,1
2021-08-11,2021-08-11 01:37:05,8340.0,2,1
2021-08-11,2021-08-11 01:58:15,9200.0,2,1
2021-08-11,2021-08-11 04:38:08,9460.0,2,1
2021-08-11,2021-08-11 04:45:57,6060.0,2,1
2021-08-11,2021-08-11 04:46:26,6100.0,2,1
2021-08-11,2021-08-11 06:19:34,860.0,2,1
2021-08-11,2021-08-11 07:37:13,1700.0,2,1
2021-08-11,2021-08-11 08:33:54,2660.0,2,1
2021-08-11,2021-08-11 09:43:48,260.0,2,1
2021-08-11,2021-08-11 10:18:37,940.0,2,1
2021-08-11,2021-08-11 10:36:25,5280.0,2,1
2021-08-11,2021-08-11 11:01:33,2800.0,2,1
2021-08-12,2021-08-12 01:14:54,9600.0,2,1
2021-08-12,2021-08-12 01:16:40,9060.0,2,1
2021-08-12,2021-08-12 01:24:44,7600.0,2,1
2021-08-12,2021-08-12 04:27:26,7000.0,2,1
2021-08-12,2021-08-12 04:33:06,5540.0,2,1
2021-08-12,2021-08-12 04:40:06,9140.0,2,1
2021-08-12,2021-08-12 06:32:33,660.0,2,1
2021-08-12,2021-08-12 07:28:22,2380.0,2,1
2021-08-12,2021-08-12 09:18:10,1700.0,2,1
2021-08-12,2021-08-12 10:33:12,820.0,2,1
2021-08-12,2021-08-12 10:37:01,4920.0,2,1
2021-08-12,2021-08-12 11:33:32,1900.0,2,1
2021-08-13,2021-08-13 01:10:29,9640.0,2,1
2021-08-13,2021-08-13 01:22:41,7760.0,2,1
2021-08-13,2021-08-13 01:54:20,8300.0,2,1
2021-08-13,2021-08-13 04:28:51,10440.0,2,1
2021-08-13,2021-08-13 04:38:18,6860.0,2,1
2021-08-13,2021-08-13 04:39:46,5180.0,2,1
2021-08-13,2021-08-13 06:25:55,1040.0,2,1
2021-08-13,2021-08-13 07:19:00,1220.0,2,1
2021-08-13,2021-08-13 08:29:41,2260.0,2,1
2021-08-13,2021-08-13 09:33:15,200.0,2,1
2021-08-13,2021-08-13 10:33:21,6120.0,2,1
2021-08-13,2021-08-13 10:41:50,860.0,2,1
2021-08-13,2021-08-13 10:56:34,2340.0,2,1
2021-08-14,2021-08-14 01:18:59,8540.0,2,1
2021-08-14,2021-08-14 01:27:11,10200.0,2,1
2021-08-14,2021-08-14 01:39:04,10660.0,2,1
2021-08-14,2021-08-14 04:29:31,6540.0,2,1
2021-08-14,2021-08-14 04:39:53,7860.0,2,1
2021-08-14,2021-08-14 04:40:18,8300.0,2,1
2021-08-14,2021-08-14 06:32:40,660.0,2,1
2021-08-14,2021-08-14 07:18:02,2560.0,2,1
2021-08-14,2021-08-14 09:17:41,1500.0,2,1
2021-08-14,2021-08-14 10:29:15,2880.0,2,1
2021-08-14,2021-08-14 10:29:57,5320.0,2,1
2021-08-14,2021-08-14 11:02:53,3660.0,2,1
2021-08-15,2021-08-15 01:01:08,9220.0,2,1
2021-08-15,2021-08-15 01:08:39,8300.0,2,1
2021-08-15,2021-08-15 01:09:59,7300.0,2,1
2021-08-15,2021-08-15 04:27:55,9460.0,2,1
2021-08-15,2021-08-15 04:34:26,6940.0,2,1
2021-08-15,2021-08-15 04:37:16,6160.0,2,1
2021-08-16,2021-08-16 00:58:15,7000.0,2,1
2021-08-16,2021-08-16 01:18:42,6120.0,2,1
2021-08-16,2021-08-16 01:33:21,7020.0,2,1
2021-08-16,2021-08-16 04:35:26,4380.0,2,1
2021-08-16,2021-08-16 04:40:09,7120.0,2,1
2021-08-16,2021-08-16 04:40:38,5400.0,2,1
2021-08-16,2021-08-16 06:27:58,1440.0,2,1
2021-08-16,2021-08-16 08:14:59,1320.0,2,1
2021-08-16,2021-08-16 09:32:35,1900.0,2,1
2021-08-16,2021-08-16 11:07:32,3800.0,2,1
2021-08-17,2021-08-17 01:07:03,7560.0,2,1
